Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.0008922,-1.24000,9.00000,1.7823959589,2.5579785823,1.781,1.721,4.0216,4.006,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.313e-01,1.533e-04,4.191e-05,3.812e-04,-1.000,8.526e-04,0.467,0.681,0.826,0.867,0.881,0.900,0.944,0.957,0.967
0.0008922,-1.24000,9.00000,1.7825393677,2.5579865266,1.781,1.739,4.0095,3.940,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.313e-01,1.533e-04,4.191e-05,3.813e-04,-1.000,8.523e-04,0.422,0.619,0.730,0.762,0.771,0.785,0.815,0.824,0.831
0.0008922,-1.24000,9.00000,1.7827330828,2.5579972554,1.782,1.758,3.9971,3.871,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.191e-05,3.813e-04,-1.000,8.519e-04,0.374,0.557,0.633,0.654,0.659,0.666,0.681,0.686,0.690
0.0008922,-1.24000,9.00000,1.7829811573,2.5580109909,1.782,1.772,3.9847,3.808,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.191e-05,3.813e-04,-1.000,8.514e-04,0.341,0.515,0.556,0.565,0.564,0.563,0.563,0.562,0.564
0.0008922,-1.24000,9.00000,1.7832863331,2.5580278819,1.782,1.781,3.9721,3.749,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.510e-04,0.319,0.488,0.494,0.490,0.481,0.472,0.456,0.449,0.447
0.0008922,-1.24000,9.00000,1.7836358547,2.5580472193,1.782,1.787,3.9593,3.691,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.502e-04,0.303,0.473,0.446,0.426,0.408,0.389,0.355,0.341,0.336
0.0008922,-1.24000,9.00000,1.7840055227,2.5580676618,1.783,1.791,3.9464,3.635,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.494e-04,0.292,0.464,0.410,0.372,0.344,0.311,0.259,0.235,0.228
0.0008922,-1.24000,9.00000,1.7843694687,2.5580877783,1.783,1.794,3.9334,3.580,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.487e-04,0.284,0.461,0.386,0.328,0.286,0.240,0.167,0.132,0.122
0.0008922,-1.24000,9.00000,1.7847092152,2.5581065488,1.784,1.796,3.9205,3.527,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.678e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.480e-04,0.279,0.466,0.377,0.296,0.238,0.174,0.080,0.033,0.020
0.0008922,-1.24000,9.00000,1.7850155830,2.5581234681,1.784,1.797,3.9077,3.475,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.474e-04,0.277,0.474,0.385,0.276,0.198,0.115,-0.001,-0.064,-0.079
0.0008922,-1.24000,9.00000,1.7852873802,2.5581384726,1.784,1.797,3.8951,3.425,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.533e-04,4.192e-05,3.813e-04,-1.000,8.468e-04,0.277,0.486,0.408,0.265,0.165,0.062,-0.078,-0.159,-0.174
0.0008922,-1.24000,9.00000,1.7855274677,2.5581517222,1.784,1.797,3.8827,3.375,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.192e-05,3.813e-04,-1.000,8.463e-04,0.278,0.503,0.441,0.264,0.141,0.016,-0.148,-0.250,-0.266
0.0008922,-1.24000,9.00000,1.7857397795,2.5581634356,1.785,1.795,3.8704,3.328,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.192e-05,3.813e-04,-1.000,8.459e-04,0.282,0.523,0.479,0.271,0.123,-0.024,-0.214,-0.338,-0.355
0.0008922,-1.24000,9.00000,1.7859282494,2.5581738309,1.785,1.793,3.8582,3.281,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.192e-05,3.814e-04,-1.000,8.456e-04,0.286,0.545,0.522,0.283,0.111,-0.060,-0.276,-0.423,-0.442
0.0008922,-1.24000,9.00000,1.7860965729,2.5581831128,1.785,1.791,3.8461,3.235,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.453e-04,0.293,0.572,0.569,0.300,0.103,-0.090,-0.333,-0.505,-0.525
0.0008922,-1.24000,9.00000,1.7862478495,2.5581914531,1.785,1.788,3.8342,3.191,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.449e-04,0.300,0.603,0.619,0.319,0.099,-0.117,-0.388,-0.585,-0.606
0.0008922,-1.24000,9.00000,1.7863844633,2.5581989835,1.785,1.785,3.8229,3.149,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.448e-04,0.309,0.638,0.671,0.340,0.097,-0.139,-0.437,-0.658,-0.682
0.0008922,-1.24000,9.00000,1.7865090370,2.5582058491,1.785,1.781,3.8125,3.111,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.444e-04,0.318,0.676,0.722,0.363,0.099,-0.156,-0.478,-0.723,-0.748
0.0008922,-1.24000,9.00000,1.7866232395,2.5582121422,1.785,1.776,3.8036,3.080,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.442e-04,0.329,0.714,0.773,0.386,0.105,-0.166,-0.510,-0.774,-0.802
0.0008922,-1.24000,9.00000,1.7867293358,2.5582179877,1.786,1.771,3.7959,3.054,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.314e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.440e-04,0.341,0.751,0.820,0.410,0.113,-0.171,-0.534,-0.815,-0.846
0.0008922,-1.24000,9.00000,1.7868323326,2.5582236617,1.786,1.766,3.7893,3.033,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.315e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.439e-04,0.356,0.790,0.866,0.435,0.125,-0.172,-0.550,-0.846,-0.879
0.0008922,-1.24000,9.00000,1.7869445086,2.5582298405,1.786,1.758,3.7827,3.014,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.677e-01,2.315e-01,1.534e-04,4.193e-05,3.814e-04,-1.000,8.436e-04,0.374,0.835,0.915,0.463,0.140,-0.169,-0.563,-0.872,-0.908
0.0008922,-1.24000,9.00000,1.7870846987,2.5582375612,1.786,1.747,3.7757,2.998,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.674e-01,2.318e-01,1.535e-04,4.198e-05,3.818e-04,-1.000,8.433e-04,0.403,0.897,0.980,0.503,0.166,-0.154,-0.566,-0.891,-0.930
0.0008922,-1.24000,9.00000,1.7872686386,2.5582476891,1.786,1.729,3.7676,2.983,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.658e-01,2.333e-01,1.544e-04,4.220e-05,3.838e-04,-1.000,8.436e-04,0.448,0.983,1.068,0.563,0.210,-0.126,-0.558,-0.903,-0.945
0.0008922,-1.24000,9.00000,1.7874958515,2.5582601964,1.786,1.704,3.7590,2.974,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.608e-01,2.384e-01,1.570e-04,4.291e-05,3.901e-04,-1.000,8.602e-04,0.511,1.094,1.177,0.642,0.272,-0.079,-0.533,-0.896,-0.944
0.0008922,-1.24000,9.00000,1.7877348661,2.5582733493,1.786,1.681,3.7511,2.965,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.554e-01,2.438e-01,1.597e-04,4.362e-05,3.964e-04,-1.000,8.929e-04,0.567,1.202,1.278,0.713,0.328,-0.036,-0.511,-0.891,-0.943
0.0008922,-1.24000,9.00000,1.7878543139,2.5582799210,1.787,1.672,3.7473,2.959,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.536e-01,2.455e-01,1.606e-04,4.385e-05,3.984e-04,-1.000,9.178e-04,0.590,1.252,1.323,0.744,0.351,-0.020,-0.504,-0.893,-0.948
0.0008922,-1.24000,9.00000,1.7882280350,2.5583004756,1.787,1.702,3.7394,2.897,3,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.514e-01,2.476e-01,1.608e-04,4.421e-05,4.003e-04,-1.000,9.177e-04,0.514,1.236,1.292,0.685,0.276,-0.108,-0.615,-1.023,-1.082
0.0008922,-1.24000,9.00000,1.7885265350,2.5583168860,1.787,1.737,3.7351,2.846,3,0.000,0.519,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.499e-01,2.492e-01,1.560e-04,4.888e-05,4.012e-04,-1.000,9.177e-04,0.429,1.192,1.233,0.609,0.192,-0.200,-0.719,-1.138,-1.199
0.0008922,-1.24000,9.00000,1.7888988256,2.5583373442,1.788,1.782,3.7314,2.785,3,0.000,0.467,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.478e-01,2.512e-01,1.403e-04,6.595e-05,4.017e-04,-1.000,9.177e-04,0.314,1.113,1.140,0.502,0.078,-0.320,-0.850,-1.277,-1.340
0.0008922,-1.24000,9.00000,1.7892701626,2.5583577403,1.788,1.828,3.7284,2.729,3,0.000,0.415,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.455e-01,2.536e-01,1.246e-04,8.472e-05,4.020e-04,-1.000,9.235e-04,0.201,1.029,1.045,0.396,-0.033,-0.436,-0.975,-1.410,-1.474
0.0008922,-1.24000,9.00000,1.7896407843,2.5583780874,1.788,1.872,3.7259,2.674,3,0.000,0.379,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.431e-01,2.559e-01,1.141e-04,9.781e-05,4.021e-04,-1.000,9.464e-04,0.090,0.944,0.950,0.291,-0.143,-0.551,-1.097,-1.539,-1.604
0.0008922,-1.24000,9.00000,1.7900104523,2.5583983725,1.789,1.916,3.7235,2.620,3,0.000,0.357,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.408e-01,2.583e-01,1.074e-04,1.062e-04,4.022e-04,-1.000,9.294e-04,-0.021,0.858,0.854,0.186,-0.253,-0.664,-1.218,-1.665,-1.731
0.0008922,-1.24000,9.00000,1.7900842428,2.5584024205,1.789,1.925,3.7231,2.610,3,0.000,0.353,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.403e-01,2.587e-01,1.063e-04,1.076e-04,4.022e-04,-1.000,9.178e-04,-0.043,0.841,0.835,0.165,-0.274,-0.687,-1.242,-1.690,-1.756
0.0008922,-1.24000,9.00000,1.7903769016,2.5584184715,1.789,1.960,3.7212,2.568,3,0.000,0.343,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.388e-01,2.603e-01,1.034e-04,1.112e-04,4.022e-04,-1.000,9.290e-04,-0.129,0.774,0.760,0.083,-0.359,-0.775,-1.336,-1.789,-1.856
0.0008922,-1.24000,9.00000,1.7904500961,2.5584224849,1.789,1.968,3.7207,2.557,3,0.000,0.341,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.384e-01,2.607e-01,1.028e-04,1.121e-04,4.022e-04,-1.000,9.177e-04,-0.150,0.757,0.742,0.063,-0.380,-0.797,-1.359,-1.814,-1.881
0.0008922,-1.24000,9.00000,1.7905902863,2.5584301708,1.789,1.984,3.7199,2.538,3,0.000,0.338,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.377e-01,2.613e-01,1.019e-04,1.133e-04,4.022e-04,-1.000,9.654e-04,-0.191,0.725,0.706,0.025,-0.421,-0.838,-1.403,-1.860,-1.928
0.0008922,-1.24000,9.00000,1.7909399271,2.5584493338,1.790,2.025,3.7178,2.489,3,0.000,0.332,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.361e-01,2.629e-01,9.997e-05,1.160e-04,4.022e-04,-1.000,9.453e-04,-0.293,0.648,0.619,-0.071,-0.521,-0.942,-1.513,-1.976,-2.044
0.0008922,-1.24000,9.00000,1.7912888527,2.5584684490,1.790,2.065,3.7157,2.440,3,0.000,0.328,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.346e-01,2.645e-01,9.855e-05,1.198e-04,4.003e-04,-1.000,9.242e-04,-0.394,0.575,0.533,-0.167,-0.621,-1.046,-1.623,-2.091,-2.160
0.0008922,-1.24000,9.00000,1.7916678190,2.5584892002,1.790,2.109,3.7134,2.388,3,0.000,0.327,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.329e-01,2.662e-01,9.742e-05,1.241e-04,3.973e-04,-1.000,9.177e-04,-0.502,0.497,0.441,-0.269,-0.728,-1.157,-1.741,-2.214,-2.283
0.0008922,-1.24000,9.00000,1.7920447588,2.5585098305,1.791,2.151,3.7111,2.336,3,0.000,0.326,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.312e-01,2.679e-01,9.655e-05,1.280e-04,3.942e-04,-1.000,9.214e-04,-0.608,0.420,0.350,-0.370,-0.833,-1.266,-1.857,-2.335,-2.406
0.0008922,-1.24000,9.00000,1.7924090624,2.5585297596,1.791,2.192,3.7089,2.287,3,0.000,0.326,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.297e-01,2.694e-01,9.589e-05,1.309e-04,3.918e-04,-1.000,9.238e-04,-0.710,0.348,0.264,-0.466,-0.934,-1.371,-1.968,-2.452,-2.523
0.0008922,-1.24000,9.00000,1.7927937508,2.5585507938,1.792,2.235,3.7066,2.235,3,0.000,0.326,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.284e-01,2.707e-01,9.538e-05,1.332e-04,3.898e-04,-1.000,9.248e-04,-0.817,0.275,0.176,-0.565,-1.038,-1.479,-2.083,-2.573,-2.646
0.0008922,-1.24000,9.00000,1.7932145596,2.5585737912,1.792,2.280,3.7040,2.179,3,0.000,0.326,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.274e-01,2.717e-01,9.501e-05,1.349e-04,3.884e-04,-1.000,9.248e-04,-0.931,0.197,0.081,-0.672,-1.151,-1.596,-2.208,-2.704,-2.777
0.0008922,-1.24000,9.00000,1.7936195135,2.5585959103,1.792,2.325,3.7015,2.125,3,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.268e-01,2.723e-01,9.478e-05,1.359e-04,3.876e-04,-1.000,9.235e-04,-1.042,0.123,-0.009,-0.775,-1.259,-1.709,-2.329,-2.831,-2.906
0.0008922,-1.24000,9.00000,1.7939828634,2.5586157472,1.793,2.364,3.6992,2.076,3,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.264e-01,2.727e-01,9.468e-05,1.365e-04,3.872e-04,-1.000,9.209e-04,-1.141,0.057,-0.090,-0.866,-1.356,-1.810,-2.437,-2.946,-3.021
0.0008922,-1.24000,9.00000,1.7943704128,2.5586368951,1.793,2.405,3.6968,2.026,3,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.728e-01,9.465e-05,1.367e-04,3.870e-04,-1.000,9.178e-04,-1.242,-0.007,-0.170,-0.958,-1.454,-1.913,-2.547,-3.063,-3.138
0.0008922,-1.24000,9.00000,1.7945364714,2.5586459534,1.793,2.420,3.6958,2.007,3,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-1.281,-0.031,-0.201,-0.994,-1.491,-1.952,-2.589,-3.108,-3.184
0.0008922,-1.24000,9.00000,1.7945818901,2.5586484306,1.793,2.393,3.6976,2.041,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-1.212,0.011,-0.147,-0.931,-1.425,-1.882,-2.514,-3.027,-3.103
0.0008922,-1.24000,9.00000,1.7945888042,2.5586488077,1.793,2.375,3.6986,2.063,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-1.167,0.039,-0.111,-0.890,-1.382,-1.837,-2.465,-2.975,-3.051
0.0008922,-1.24000,9.00000,1.7945939302,2.5586490873,1.793,2.357,3.6997,2.086,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.178e-04,-1.122,0.068,-0.075,-0.849,-1.338,-1.791,-2.416,-2.923,-2.998
0.0008922,-1.24000,9.00000,1.7946007252,2.5586494579,1.793,2.332,3.7013,2.117,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.178e-04,-1.059,0.109,-0.025,-0.791,-1.277,-1.727,-2.347,-2.851,-2.925
0.0008922,-1.24000,9.00000,1.7946091890,2.5586499195,1.793,2.301,3.7032,2.156,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.178e-04,-0.981,0.160,0.038,-0.719,-1.200,-1.647,-2.262,-2.760,-2.834
0.0008922,-1.24000,9.00000,1.7946217060,2.5586506021,1.793,2.264,3.7052,2.200,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-0.891,0.221,0.112,-0.635,-1.112,-1.555,-2.163,-2.656,-2.729
0.0008922,-1.24000,9.00000,1.7946405411,2.5586516293,1.793,2.226,3.7075,2.248,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-0.795,0.285,0.191,-0.546,-1.017,-1.456,-2.058,-2.545,-2.617
0.0008922,-1.24000,9.00000,1.7946712971,2.5586533066,1.793,2.185,3.7098,2.298,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-0.692,0.355,0.276,-0.450,-0.916,-1.351,-1.945,-2.427,-2.498
0.0008922,-1.24000,9.00000,1.7947201729,2.5586559719,1.793,2.144,3.7122,2.349,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.178e-04,-0.589,0.427,0.362,-0.354,-0.815,-1.246,-1.833,-2.309,-2.380
0.0008922,-1.24000,9.00000,1.7947971821,2.5586601710,1.794,2.103,3.7145,2.399,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.464e-05,1.367e-04,3.870e-04,-1.000,9.177e-04,-0.486,0.499,0.448,-0.257,-0.713,-1.140,-1.721,-2.191,-2.260
0.0008922,-1.24000,9.00000,1.7949175835,2.5586667354,1.794,2.063,3.7166,2.447,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.463e-05,1.367e-04,3.870e-04,-1.000,9.176e-04,-0.388,0.570,0.532,-0.164,-0.616,-1.039,-1.614,-2.079,-2.147
0.0008922,-1.24000,9.00000,1.7953543663,2.5586905405,1.794,2.018,3.7192,2.503,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.462e-05,1.368e-04,3.869e-04,-1.000,9.177e-04,-0.274,0.650,0.628,-0.056,-0.503,-0.921,-1.489,-1.948,-2.015
0.0008922,-1.24000,9.00000,1.7964199781,2.5587485618,1.795,1.987,3.7210,2.541,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.460e-05,1.368e-04,3.869e-04,-1.000,9.177e-04,-0.198,0.708,0.693,0.015,-0.428,-0.844,-1.406,-1.860,-1.927
0.0008922,-1.24000,9.00000,1.7972378731,2.5587930415,1.796,1.946,3.7234,2.592,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.459e-05,1.369e-04,3.869e-04,-1.000,9.178e-04,-0.095,0.785,0.779,0.112,-0.327,-0.738,-1.293,-1.740,-1.806
0.0008922,-1.24000,9.00000,1.7985843420,2.5588661654,1.797,1.894,3.7266,2.657,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.456e-05,1.369e-04,3.869e-04,-1.000,9.178e-04,0.036,0.883,0.890,0.235,-0.198,-0.604,-1.148,-1.588,-1.653
0.0008922,-1.24000,9.00000,1.7999999523,2.5589429085,1.799,1.849,3.7298,2.715,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.453e-05,1.370e-04,3.868e-04,-1.000,9.177e-04,0.147,0.961,0.982,0.338,-0.088,-0.489,-1.024,-1.456,-1.519
0.0008922,-1.24000,9.00000,1.8005414009,2.5589722249,1.799,1.834,3.7309,2.735,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.452e-05,1.370e-04,3.868e-04,-1.000,9.177e-04,0.185,0.989,1.013,0.374,-0.051,-0.450,-0.982,-1.410,-1.473
0.0008922,-1.24000,9.00000,1.8029068708,2.5591000642,1.802,1.794,3.7354,2.793,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.448e-05,1.372e-04,3.867e-04,-1.000,9.177e-04,0.284,1.046,1.085,0.463,0.047,-0.344,-0.863,-1.281,-1.342
0.0008922,-1.24000,9.00000,1.8046562672,2.5591943605,1.804,1.783,3.7386,2.818,4,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.262e-01,2.729e-01,9.444e-05,1.373e-04,3.866e-04,-1.000,9.177e-04,0.314,1.046,1.095,0.486,0.076,-0.310,-0.819,-1.229,-1.289
0.0008922,-1.24000,9.00000,1.8086465597,2.5594086615,1.808,1.810,3.7460,2.821,5,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.261e-01,2.730e-01,9.437e-05,1.375e-04,3.864e-04,-1.000,9.177e-04,0.245,0.921,0.981,0.400,0.005,-0.368,-0.857,-1.249,-1.304
0.0008922,-1.24000,9.00000,1.8108607531,2.5595271076,1.810,1.831,3.7493,2.814,5,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.261e-01,2.730e-01,9.433e-05,1.377e-04,3.863e-04,-1.000,9.177e-04,0.191,0.845,0.908,0.339,-0.049,-0.416,-0.896,-1.281,-1.334
0.0008922,-1.24000,9.00000,1.8130496740,2.5596438748,1.812,1.848,3.7514,2.806,5,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.261e-01,2.730e-01,9.429e-05,1.378e-04,3.862e-04,-1.000,9.177e-04,0.151,0.791,0.855,0.294,-0.090,-0.453,-0.928,-1.308,-1.359
0.0008922,-1.24000,9.00000,1.8148758411,2.5597410432,1.814,1.860,3.7529,2.801,5,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.261e-01,2.730e-01,9.425e-05,1.379e-04,3.861e-04,-1.000,9.178e-04,0.121,0.752,0.817,0.261,-0.120,-0.480,-0.951,-1.328,-1.378
0.0008922,-1.24000,9.00000,1.8173267841,2.5598711024,1.816,1.873,3.7543,2.793,5,0.000,0.325,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.261e-01,2.730e-01,9.421e-05,1.381e-04,3.860e-04,-1.000,9.178e-04,0.087,0.709,0.774,0.224,-0.154,-0.512,-0.979,-1.353,-1.403
0.0008922,-1.24000,9.00000,1.8289592266,2.5604829152,1.828,1.932,3.7574,2.750,5,0.000,0.324,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.260e-01,2.731e-01,9.399e-05,1.388e-04,3.855e-04,-1.000,9.177e-04,-0.060,0.546,0.608,0.070,-0.301,-0.653,-1.113,-1.480,-1.528
0.0008922,-1.24000,9.00000,1.8402725458,2.5610694194,1.839,1.988,3.7600,2.707,5,0.000,0.324,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.259e-01,2.732e-01,9.378e-05,1.395e-04,3.849e-04,-1.000,9.176e-04,-0.200,0.392,0.450,-0.076,-0.442,-0.789,-1.242,-1.603,-1.649
0.0008922,-1.24000,9.00000,1.8497686386,2.5615553515,1.848,2.035,3.7624,2.672,5,0.000,0.324,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.258e-01,2.733e-01,9.361e-05,1.401e-04,3.845e-04,-1.000,9.177e-04,-0.317,0.264,0.318,-0.199,-0.560,-0.902,-1.349,-1.705,-1.750
0.0008922,-1.24000,9.00000,1.8500000238,2.5615671203,1.849,2.036,3.7625,2.671,5,0.000,0.324,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.258e-01,2.733e-01,9.361e-05,1.401e-04,3.845e-04,-1.000,9.177e-04,-0.320,0.261,0.315,-0.202,-0.563,-0.905,-1.352,-1.707,-1.752
0.0008922,-1.24000,9.00000,1.8519301414,2.5616651590,1.851,2.045,3.7630,2.664,5,0.000,0.324,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.258e-01,2.733e-01,9.357e-05,1.402e-04,3.844e-04,-1.000,9.177e-04,-0.344,0.235,0.288,-0.227,-0.586,-0.928,-1.374,-1.727,-1.772
