NUMBER_1,X_WORLD_1,Y_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,THRESHOLD_1,FLUX_MAX_1,ISOAREA_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,THRESHOLD_2,FLUX_MAX_2,ISOAREA_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation,B_V
3450,154.46462296460248,-46.38857807403427,2668.2424,1864.2197,29666.285,195.127,17.593342,0.0071430556,115.12016,68.92337,385.9724,177,-25.639818,0,1.5928719,0.3722031,3942,154.4647079913861,-46.38862076347745,2668.78,1864.6191,74040.66,337.14874,17.066324,0.0049451687,315.22864,152.23218,1148.6222,171,-25.585339,0,1.587897,0.37023622,0.2611432485855846,0.5270176
3451,154.25705110783917,-46.38971305566205,1346.5082,1863.4008,39405.582,216.69972,17.285107,0.005972146,99.04402,68.92337,786.8262,159,-29.716702,0,1.1481442,0.12902933,3968,154.25708484011784,-46.38976233576077,1346.7197,1863.8573,117789.414,399.3792,16.562235,0.0036822138,253.2361,152.23218,2555.593,180,-39.307102,2,1.0707182,0.06604743,0.19618753977968742,0.7228718
3452,154.51795056071975,-46.387464711251205,3007.8953,1857.4042,7404.0205,104.04004,19.10033,0.015260288,100.77975,68.92337,190.38191,62,23.04138,2,1.1662827,0.1425749,3870,154.51802385104568,-46.38750917582628,3008.3577,1857.8196,18067.943,182.0205,18.597729,0.010940607,257.15506,152.23218,518.4238,65,40.52506,2,1.0653561,0.06134671,0.24237408729926466,0.5026016
3453,154.33462126529784,-46.3886937781436,1840.4861,1857.8074,22605.127,169.08777,17.888483,0.0081233485,117.95225,68.92337,463.68652,115,-7.1823773,2,1.3941581,0.28272128,3907,154.33464807783238,-46.38874882423729,1840.6526,1858.3169,67845.31,310.7762,17.1612,0.0049745953,312.6686,152.23218,1661.9141,124,8.847232,2,1.0399266,0.038393736,0.20905155187187646,0.7272835
3454,154.44727344862244,-46.388714807529965,2557.763,1864.4049,18204.549,154.15108,18.12355,0.009195947,136.16504,68.92337,358.2157,117,-32.06457,2,1.3260608,0.2458868,3950,154.44735854008746,-46.38876484254968,2558.3003,1864.8721,41640.367,261.32584,17.691214,0.006815498,365.36578,152.23218,988.3365,115,-44.837193,2,1.3096789,0.23645407,0.27765204872429045,0.4323368
3455,154.3667248270477,-46.39327620195334,2044.532,1901.8286,227002.64,497.56607,15.383923,0.0023803986,154.87013,68.92337,3999.4365,433,-36.87291,2,1.3797339,0.27522254,4269,154.36679416497054,-46.39332869709378,2044.9692,1902.317,553246.25,812.88165,14.882704,0.0015956538,398.04926,152.23218,11047.705,464,-41.35146,2,1.3894645,0.28029823,0.25564426579623717,0.5012188
3456,154.5165184683892,-46.388444648652005,2998.6816,1866.3539,30593.664,195.79802,17.559921,0.006950349,101.155525,68.92337,444.3636,163,35.25439,0,1.3675528,0.26876682,3967,154.51660214261634,-46.388473788971645,2999.2117,1866.6285,85814.0,355.81085,16.906105,0.004502885,258.3586,152.23218,1264.9287,176,35.515427,0,1.410228,0.2908948,0.2327573907724869,0.6538162
3457,154.42607528871852,-46.391668918302365,2422.5352,1890.3912,95842.69,329.14484,16.320103,0.0037295625,194.39873,68.92337,1467.0963,263,-61.138763,2,1.5453521,0.35289824,4126,154.42613154948458,-46.39172548042173,2422.8884,1890.9167,304696.72,608.12616,15.530331,0.002167483,515.4682,152.23218,5474.938,281,-68.02032,2,1.4530201,0.31177825,0.24693630333157301,0.78977203
3458,154.44786924640155,-46.39827212545306,2560.7053,1952.6646,751510.3,889.0269,14.084163,0.0012847239,161.50105,68.92337,12760.303,810,-45.39716,2,1.6437207,0.39162415,4553,154.4479547221583,-46.39831104681604,2561.246,1953.029,3184670.5,1851.1115,12.982339,6.312449E-4,419.62445,152.23218,64550.305,1031,-43.876877,2,1.4129263,0.29224902,0.2542959021540429,1.1018238
3459,154.3331339501885,-46.39036331622443,1830.8896,1873.1412,68139.984,281.52438,16.690495,0.0044868733,118.73101,68.92337,1243.6722,209,-2.1929822,0,1.1115799,0.100379586,4031,154.33320282561678,-46.39041458685764,1831.3243,1873.6182,295457.62,602.21594,15.563762,0.0022135375,315.3837,152.23218,6191.8613,279,19.471287,0,1.1489612,0.12964857,0.2516273192444991,1.1267328
3460,154.17477791029353,-46.390389126458196,822.6189,1866.1239,46210.176,232.07407,17.112156,0.005454046,95.20117,68.92337,941.73395,161,-19.111729,0,1.1218684,0.10862982,3964,154.17481637591962,-46.39043318710491,822.86127,1866.5321,102432.08,371.958,16.71391,0.0039435537,240.06961,152.23218,2301.5608,155,41.515938,0,1.0556623,0.05272734,0.18515521124829326,0.39824677
3461,154.3360081317138,-46.38881618109153,1849.3073,1859.0099,10127.259,116.801445,18.760271,0.012525242,119.50956,68.92337,270.6196,74,-32.99451,2,1.7600332,0.43182892,3908,154.33602568041624,-46.3888996638586,1849.4127,1859.7815,36957.797,245.69122,17.820734,0.007219604,316.67578,152.23218,883.6821,101,-36.2477,2,1.7902738,0.44142622,0.3036806215051428,0.93953705
3463,154.04672934923906,-46.35006873088376,9.008516,1489.5209,45149.516,230.49997,17.137367,0.0055443114,100.40022,68.92337,826.5161,161,-21.349583,34,1.0705352,0.06588775,4593,154.04675751243937,-46.35010364671289,9.186497,1489.844,206014.17,526.90015,15.955257,0.0027775445,234.47986,152.23218,2991.121,274,86.976494,34,1.8762277,0.46701562,0.1438656232767489,1.1821098
3465,154.04696337598426,-46.37253700971874,9.55,1696.9402,196315.7,461.35364,15.541613,0.002552165,106.617256,68.92337,2824.3281,330,-25.254313,42,1.0184833,0.018147886,4594,154.0470190304989,-46.372562262926586,9.903417,1697.1749,590835.6,830.2577,14.811333,0.0015260756,245.49081,152.23218,9513.447,392,78.54538,42,1.2704966,0.21290618,0.16545378301849195,0.7302799
3466,154.046058790558,-46.42443730523919,1.6000277,2176.0232,367394.78,670.7177,14.861168,0.001982607,110.21348,68.92337,1265.2904,1470,-89.97843,42,212.27492,0.99528915,4599,154.04611856394524,-46.42442730370056,1.980806,2175.9326,751822.0,1072.0387,14.549712,0.0015485501,246.44617,152.23218,2697.454,1060,89.93405,42,188.73756,0.9947016,0.15263623621381817,0.31145573
3467,154.40096015708264,-46.4055905841453,2261.4678,2017.4288,2177922.0,1506.111,12.928894,7.510079E-4,357.40808,68.92337,13665.011,1901,-80.41181,2,1.7658085,0.43368715,4540,154.40119697383125,-46.40553098211842,2262.9802,2016.8923,7832996.5,2886.5513,12.00518,4.0020377E-4,927.32544,152.23218,73674.29,2152,-77.413376,2,1.6522881,0.39477867,0.6258023087390598,0.9237137
3468,154.6835417585032,-46.38824842058972,4062.1592,1876.8466,113354.34,353.81198,16.137905,0.003389723,97.696785,68.92337,2187.2268,249,8.94066,0,1.0749705,0.069741905,4054,154.68368843957722,-46.388281353435616,4063.0894,1877.1624,299167.16,600.4831,15.550215,0.0021798003,235.07945,152.23218,6401.0073,265,-17.161482,0,1.076734,0.07126552,0.3830429252434242,0.58769035
3469,154.41960320051666,-46.3992423200964,2380.6792,1959.9166,375438.1,644.98584,14.837654,0.0018656994,261.25726,68.92337,4274.5576,854,49.393047,2,1.5182217,0.3413347,4530,154.41969518620797,-46.39936329231874,2381.2544,1961.0388,1253831.0,1217.6061,13.994402,0.001054624,712.3725,152.23218,17724.885,987,74.39073,2,1.4170239,0.2942956,0.49174467727019716,0.8432522
3470,154.38483708643707,-46.39557437843118,2159.6592,1924.0505,324349.62,597.0846,14.996467,0.0019991817,201.4527,68.92337,4396.3066,660,-29.186172,2,2.9662063,0.66286904,4422,154.38490821643984,-46.395628543796825,2160.1074,1924.5544,969819.56,1075.5645,14.2732725,0.0012044127,532.96783,152.23218,14328.192,807,-32.966263,2,1.7367793,0.42422163,0.2630818393203146,0.7231941
3471,154.5036243793296,-46.38850727811374,2916.5771,1866.0756,13426.374,132.15234,18.454103,0.0106892185,103.05906,68.92337,312.70398,85,5.2422824,2,1.0446922,0.04278016,3923,154.50368819792297,-46.38855000871776,2916.9792,1866.4741,38541.676,245.61317,17.775173,0.006920714,265.10748,152.23218,1035.6909,94,-12.622357,2,1.0754472,0.07015425,0.22085486338247295,0.6789303
3472,154.56237938972407,-46.38750819855619,3290.7803,1860.8645,9067.827,110.4677,18.880241,0.013230062,97.38108,68.92337,250.55948,66,-14.355564,0,1.0702128,0.065606475,3904,154.56248344875485,-46.38755092634437,3291.4385,1861.2664,31104.354,224.36421,18.007946,0.007833615,246.81183,152.23218,910.52356,83,-15.898957,0,1.0392785,0.037794054,0.30071701548238233,0.8722954
3473,154.54672481039768,-46.388994120306975,3190.9543,1873.4849,33793.938,203.80663,17.451902,0.0065495176,98.378006,68.92337,649.0507,155,27.22518,0,1.1870766,0.15759432,4015,154.54682837674568,-46.38903565935994,3191.6096,1873.8756,109573.17,393.10553,16.64074,0.0038961417,249.14832,152.23218,2383.247,185,30.018255,0,1.2131544,0.17570263,0.2974863681772238,0.81116295
3474,154.40666482743933,-46.40097478683835,2298.168,1975.1506,756428.56,894.6075,14.077081,0.0012843827,321.80487,68.92337,9154.522,912,69.16846,2,1.7563076,0.43062365,4550,154.40674540405425,-46.40104503336243,2298.675,1975.8037,2610362.8,1686.474,13.198248,7.016307E-4,831.82056,152.23218,38887.203,1009,68.38552,2,1.7916313,0.44184947,0.32243973299581724,0.8788328
3475,154.46972814814146,-46.39075815054914,2700.5483,1884.6653,7301.7134,103.77634,19.115438,0.0154348845,113.58089,68.92337,151.86658,60,-6.984598,2,1.7314738,0.42245734,3995,154.4697351404497,-46.39078715967891,2700.59,1884.9335,26261.48,218.13332,18.191702,0.009020542,304.85233,152.23218,561.29834,92,-9.640267,2,1.555547,0.3571393,0.10586629089972416,0.9237366
3476,154.3236817961126,-46.38992117829522,1770.7404,1868.5702,5993.432,95.04582,19.329811,0.017222146,110.78872,68.92337,121.86929,64,-84.76638,0,1.5712138,0.36354935,3966,154.32374365732554,-46.38999690005493,1771.1285,1869.2723,20168.139,197.91751,18.478334,0.010657325,286.6551,152.23218,341.45917,82,-85.67921,0,1.5106647,0.3380397,0.31289758201912016,0.85147667
3477,154.24157154365687,-46.39036622936771,1247.9045,1868.7268,19847.576,157.59293,18.029732,0.008623013,97.74828,68.92337,459.37796,105,-15.243798,0,1.0947145,0.08651984,3953,154.2416148222431,-46.3904162504697,1248.1769,1869.1906,57103.297,289.00238,17.348347,0.005496295,248.39438,152.23218,1447.8158,114,26.501713,0,1.0317957,0.030815959,0.2097040545751109,0.68138504
3478,154.50491554958046,-46.38851424700985,2924.7976,1866.225,11479.095,124.18515,18.624231,0.011748755,102.87779,68.92337,243.65039,83,-38.7168,2,1.038588,0.037154317,3929,154.50504921324386,-46.38856379482578,2925.6438,1866.6912,30593.902,225.29056,18.025913,0.0079972,264.3279,152.23218,685.0021,87,-67.18392,2,1.1347653,0.118760526,0.376800989907748,0.5983181
3479,154.4133133512279,-46.39629949937369,2340.8884,1932.3811,918223.4,976.96936,13.86663,0.0011554799,264.44714,68.92337,15818.081,763,-73.37871,2,1.2189628,0.1796304,4515,154.41334860312355,-46.396330282497665,2341.11,1932.6674,4552904.0,2201.5881,12.594278,5.2514276E-4,695.0369,152.23218,88114.89,1269,-28.109343,2,1.3999453,0.28568637,0.14121345500600474,1.2723513
3480,154.2691096761824,-46.39537139246735,1422.9014,1916.195,191013.97,454.00476,15.571338,0.0025812206,100.04599,68.92337,3480.7078,310,-7.5870256,0,1.0875245,0.080480576,4307,154.26914550590067,-46.39540439168812,1423.1272,1916.5012,640166.75,860.2613,14.724267,0.0014593756,255.39201,152.23218,12820.09,418,62.655983,0,1.1214708,0.10831386,0.14841347614656514,0.8470707
3482,154.17007007668377,-46.39081150186088,792.6194,1869.8381,18021.9,151.21951,18.134499,0.00911249,95.23658,68.92337,420.0037,102,-13.77415,0,1.1195179,0.106758356,3948,154.17009437054745,-46.390854185011776,792.77167,1870.233,46014.234,264.79398,17.58277,0.0062495065,239.50871,152.23218,1128.4124,104,33.080883,0,1.0502223,0.047820628,0.165075848891628,0.5517292
3483,154.3268246622249,-46.39957091593529,1790.0282,1957.8096,387130.38,644.6224,14.804357,0.0018083311,118.353714,68.92337,6564.452,572,52.23512,2,1.2804583,0.21902966,4463,154.32686888658733,-46.399590224369156,1790.3083,1957.9901,648206.8,880.98285,14.710716,0.001475991,306.6787,152.23218,12527.885,552,52.61157,2,1.528312,0.34568334,0.12994738365565497,0.09364033
3484,154.31391452368308,-46.39046741572476,1708.511,1873.114,15471.141,143.69798,18.300194,0.010086911,106.66489,68.92337,284.61148,109,-25.716036,2,1.3451833,0.25660688,4008,154.3139455486254,-46.390535629004596,1708.7035,1873.7452,40160.867,261.5988,17.730492,0.007073958,275.8515,152.23218,768.6816,122,-27.530102,2,1.3279641,0.24696761,0.25736788374114317,0.56970215
3486,154.2844775645821,-46.38979440604811,1521.1313,1865.4454,8695.867,107.89409,18.925718,0.013474559,100.89615,68.92337,259.647,62,-14.091059,0,1.1290572,0.11430526,3909,154.2845207699765,-46.38984731224998,1521.4027,1865.9359,23175.547,197.90413,18.327425,0.009273735,258.49515,152.23218,735.16766,69,13.502781,0,1.0645168,0.06060666,0.21859905559040196,0.5982933
3487,154.4170406684634,-46.393497254162696,2364.8572,1906.7328,377232.06,630.828,14.832479,0.0018160683,220.92467,68.92337,6356.545,436,44.633877,2,1.0312299,0.030284107,4404,154.4171200904251,-46.39352551103336,2365.3604,1906.9983,865010.94,999.59595,14.397446,0.0012549682,594.44226,152.23218,15119.444,579,-79.10977,2,1.4411687,0.30611873,0.22189027995815105,0.43503284
3488,154.36156498834148,-46.39096886155696,2011.8632,1880.2473,7642.734,106.304115,19.065878,0.015105363,142.33276,68.92337,139.81117,77,-59.711742,2,2.5449748,0.6070688,4038,154.36163788180258,-46.39103604022716,2012.322,1880.8715,22750.709,209.93182,18.347513,0.010021049,375.3346,152.23218,397.66473,92,-62.628708,2,2.4065635,0.58446974,0.3020731429740411,0.7183647
3489,154.13056720318662,-46.391104631647934,541.0839,1871.0635,8690.479,108.74632,18.926392,0.013589414,96.33352,68.92337,239.5646,66,-26.513126,0,1.1139525,0.1022957,3943,154.13058226204708,-46.39114841061784,541.17755,1871.4681,24209.941,201.653,18.280016,0.009045671,236.73482,152.23218,675.36993,71,52.762527,0,1.0260099,0.025350511,0.16197916306949053,0.64637566
3490,154.3585942138337,-46.39533091275684,1992.6055,1920.3522,226124.05,496.4911,15.388133,0.0023844847,149.01704,68.92337,3814.5173,429,-38.01351,2,1.12138,0.10824168,4338,154.3586723677277,-46.395381570559465,1993.099,1920.824,566108.2,823.4328,14.857751,0.0015796416,392.23047,152.23218,11333.859,483,-49.7038,2,1.0282534,0.027477086,0.2662913707674756,0.53038216
3491,154.40468418558007,-46.39008360117262,2286.4749,1874.4993,21028.926,159.37164,17.966957,0.008230454,197.74857,68.92337,588.9102,92,-1.3230946,0,1.1101003,0.09918046,3988,154.40476457748872,-46.390134565198984,2286.9824,1874.9744,62997.38,293.5507,17.241693,0.005060465,536.5189,152.23218,1928.8533,100,32.01661,0,1.0417637,0.04008931,0.2711261612023945,0.7252636
3492,154.10520716469793,-46.39127193495095,379.60504,1871.7236,9505.331,113.27238,18.829082,0.012941559,101.06338,68.92337,251.94368,70,-18.628792,0,1.1981561,0.16538423,3935,154.10523890786428,-46.39131963908357,379.8048,1872.165,22324.752,194.55528,18.368032,0.00946425,242.85942,152.23218,608.61865,67,37.91908,0,1.0476152,0.045450985,0.18895851849260306,0.46105003
3493,154.09172176583542,-46.39191256353928,293.71133,1877.1884,16645.24,146.43489,18.220776,0.00955398,107.35396,68.92337,363.09326,101,-19.677431,0,1.1416532,0.12407726,3994,154.09176051277632,-46.391953240767236,293.9561,1877.5651,45628.18,268.84756,17.591917,0.0063988627,250.64912,152.23218,1019.50745,100,15.07603,0,1.058685,0.055431962,0.1752146672410957,0.62885857
3495,154.49838413130365,-46.389132887038656,2883.1523,1871.5062,7606.508,102.02579,19.071037,0.014566475,104.37516,68.92337,236.38774,59,5.6997724,0,1.0848266,0.078193665,3932,154.49848005843413,-46.38918805238321,2883.7578,1872.0217,20763.32,188.6666,18.446758,0.009867975,270.31033,152.23218,703.73376,64,32.84376,0,1.0341264,0.03300023,0.3101270581724197,0.624279
3496,154.45233191433164,-46.39413821868475,2589.485,1914.7795,246407.44,524.4998,15.294866,0.0023116462,138.92009,68.92337,3478.1274,604,-11.290397,2,1.5532058,0.3561703,4313,154.45243779114705,-46.39418728394671,2590.1548,1915.239,825788.0,990.36676,14.447828,0.0013024388,367.07355,152.23218,14002.984,644,-14.834564,2,1.4367241,0.30397213,0.3167118313561118,0.8470373
3497,154.21147397837396,-46.393936257461796,1056.0502,1900.3699,92823.734,324.0869,16.354853,0.0037916852,96.295395,68.92337,1514.3088,257,-43.876934,0,1.2703055,0.2127878,4152,154.2115218915308,-46.393975791044156,1056.3528,1900.7368,249613.12,558.9422,15.746831,0.002431808,243.85194,152.23218,4937.354,271,-49.082344,0,1.164431,0.14121145,0.1854929412435847,0.60802174
3498,154.4912487412612,-46.390776785898886,2837.566,1886.2156,38222.92,212.61716,17.31819,0.0060409363,106.17203,68.92337,832.9807,147,3.0319235,0,1.0750726,0.06983036,4068,154.49132882203563,-46.39082295489298,2838.0715,1886.647,126729.02,406.44672,16.48281,0.0034830312,277.67667,152.23218,3087.0127,166,19.148573,0,1.0347141,0.033549428,0.25916086362832547,0.83538055
3499,154.37754816142393,-46.3917099949113,2113.5674,1887.9697,32077.645,197.75813,17.508493,0.0066951714,165.45314,68.92337,482.99207,148,10.096636,2,1.5087514,0.33720028,4059,154.37763315761634,-46.391761999026905,2114.1042,1888.4546,78854.55,333.6151,16.997932,0.0045946115,425.19525,152.23218,1317.7936,140,17.87559,2,1.3667122,0.26831704,0.2821167093471087,0.510561
3501,154.3440573307402,-46.39027741282648,1900.4459,1872.9232,4839.8164,83.24666,19.561928,0.018679608,129.60825,68.92337,170.04776,44,19.09512,0,1.2785116,0.2178405,3927,154.3441115763912,-46.39033617535159,1900.7867,1873.4685,14154.033,161.16171,18.862799,0.012365495,341.83066,152.23218,473.71753,51,22.068813,0,1.3828411,0.27685112,0.250787340300643,0.6991291
3502,154.21543945929758,-46.39090430342473,1081.4851,1872.55,4277.579,78.59867,19.696005,0.019954782,96.24609,68.92337,161.32007,40,-21.313583,0,1.1676326,0.14356625,3920,154.21547296694283,-46.39095403283558,1081.6953,1873.0106,10409.804,141.10777,19.196394,0.01472103,244.51671,152.23218,393.72223,41,-16.048218,0,1.0055946,0.005563438,0.19741494228623926,0.4996109
3503,154.46898372596377,-46.39188642912082,2695.7053,1895.0333,21853.688,169.67415,17.925188,0.008431809,114.46208,68.92337,375.63544,146,41.536545,2,1.0489844,0.04669696,4085,154.46909718777556,-46.39195233371707,2696.4216,1895.6488,63956.52,314.19495,17.225288,0.00533512,308.8735,152.23218,1253.4324,150,21.924866,2,1.1117612,0.10052621,0.3683203763588616,0.6998997
3504,154.63465982471774,-46.3882486027231,3750.923,1873.015,3561.964,72.281494,19.894775,0.022037758,95.640724,68.92337,149.56546,35,-0.47020978,0,1.08477,0.07814556,3928,154.63481221523602,-46.38828764742154,3751.8892,1873.387,10639.653,141.91989,19.172682,0.014485905,237.61761,152.23218,433.29572,41,-15.575051,0,1.0222173,0.021734357,0.40367313940698507,0.7220936
3505,154.46227191594923,-46.389560111294216,2653.1838,1873.1375,4165.692,78.49123,19.724783,0.02046274,117.15886,68.92337,150.121,42,36.716843,0,1.2553977,0.20343971,3930,154.4623114480683,-46.38960696009958,2653.4312,1873.5724,10512.03,143.0983,19.185783,0.014783515,325.81357,152.23218,427.50427,43,34.873768,2,1.4855434,0.32684565,0.19514250324447913,0.53899956
3507,154.437668069023,-46.39012616771425,2496.48,1876.8473,6027.3833,91.406204,19.323679,0.01646936,159.63155,68.92337,216.48683,49,30.844662,0,1.1853886,0.15639478,3962,154.43776438093673,-46.3901925278393,2497.0874,1877.4657,17585.25,176.14351,18.627129,0.010877972,420.45917,152.23218,594.27704,58,38.990177,0,1.2792808,0.21831077,0.3380299355525315,0.69655037
3508,154.39595300369305,-46.38981497098948,2230.9055,1871.5167,3687.6501,73.14575,19.857126,0.021541167,197.37517,68.92337,148.97379,35,24.167713,0,1.1960589,0.16392076,3911,154.39598338127647,-46.3898638994166,2231.0947,1871.9701,10653.896,140.3282,19.171228,0.0143042905,532.8416,152.23218,446.1706,39,41.7707,0,1.1084131,0.097809315,0.19161383396137138,0.6858978
